"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-06","0.00","0.0","0.0","81","92","70","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-07","1.09","0.0","0.0","85","95","75","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-08","0.00","0.0","0.0","85","93","76",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-09","0.47","0.0","0.0","84","95","72",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-10","0.00","0.0","0.0","70","77","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-11","0.00","0.0","0.0","69","77","60",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-12","0.00","0.0","0.0","72","84","60",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-13","0.07","0.0","0.0","67","75","59",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-14","0.00","0.0","0.0","66","75","57",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-15","0.04","0.0","0.0","67","77","57",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-16","0.38","0.0","0.0","68","70","65",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-17","0.00","0.0","0.0","70","78","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-18","0.26","0.0","0.0","66","70","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-19","0.34","0.0","0.0","68","73","62",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-20","0.00","0.0","0.0","69","79","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-21","0.09","0.0","0.0","72","81","63",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-22","1.32","0.0","0.0","77","86","68","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-23","0.16","0.0","0.0","72","74","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-24","0.43","0.0","0.0","74","80","67",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-25","1.63","0.0","0.0","74","79","69",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-26","0.00","0.0","0.0","75","84","66",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-27","0.45","0.0","0.0","74","84","64",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-28","0.00","0.0","0.0","68","78","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-29","0.00","0.0","0.0","69","82","56","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-30","4.31","0.0","0.0","77","85","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-08-31","0.00","0.0","0.0","68","75","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-01","0.00","0.0","0.0","60","67","52",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-02","0.00","0.0","0.0","64","78","49",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-03","0.00","0.0","0.0","74","85","62","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-04","0.00","0.0","0.0","67","75","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-05","0.00","0.0","0.0","66","78","54","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-06","0.98","0.0","0.0","73","85","61",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-07","0.01","0.0","0.0","78","87","68",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-08","0.00","0.0","0.0","72","81","63","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-09","0.32","0.0","0.0","64","72","55",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-10","0.00","0.0","0.0","65","77","53","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-11","0.00","0.0","0.0","64","78","50","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-12","0.00","0.0","0.0","69","82","56","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-13","0.00","0.0","0.0","63","68","57",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-14","0.00","0.0","0.0","59","63","54",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-15","0.00","0.0","0.0","58","66","50",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-16","0.00","0.0","0.0","60","71","48",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-17","0.32","0.0","0.0","59","65","52","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-18","0.72","0.0","0.0","62","69","55",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-19","1.72","0.0","0.0","62","67","57",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-20","1.33","0.0","0.0","63","73","53",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-21","0.05","0.0","0.0","62","68","55",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-22","0.00","0.0","0.0","63","74","51","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-23","0.60","0.0","0.0","58","66","50",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-24","0.00","0.0","0.0","50","55","45","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-25","0.00","0.0","0.0","49","58","40",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-26","0.00","0.0","0.0","60","69","50",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-27","0.00","0.0","0.0","54","62","45",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-28","0.00","0.0","0.0","54","56","52",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-29","0.00","0.0","0.0","56","65","46",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-09-30","0.00","0.0","0.0","58","71","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-01","0.00","0.0","0.0","64","78","49","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-02","0.00","0.0","0.0","64","80","48","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-03","0.00","0.0","0.0","66","78","53","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-04","0.88","0.0","0.0","54","62","47",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-05","0.16","0.0","0.0","46","51","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-06","0.00","0.0","0.0","40","50","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-07","0.00","0.0","0.0","41","52","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-08","0.00","0.0","0.0","52","65","39",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-09","0.00","0.0","0.0","65","73","56","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-10","0.22","0.0","0.0","60","65","55","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-11","0.01","0.0","0.0","58","64","51",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-12","0.75","0.0","0.0","52","61","51",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-13","3.79","0.0","0.0","60","65","55",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-14","0.10","0.0","0.0","53","60","46",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-15","0.04","0.0","0.0","47","52","42","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-16","0.04","0.0","0.0","45","52","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-17","0.00","0.0","0.0","42","51","33","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-18","0.00","0.0","0.0","51","64","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-19","0.00","0.0","0.0","53","60","46",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-20","0.00","0.0","0.0","56","68","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-21","0.00","0.0","0.0","59","67","51",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-22","0.58","0.0","0.0","56","62","49","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-23","0.70","0.0","0.0","62","65","58",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-24","1.24","0.0","0.0","52","63","40","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-25","0.00","0.0","0.0","38","40","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-26","0.00","0.0","0.0","39","41","36",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-27","0.00","0.0","0.0","38","45","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-28","0.00","0.0","0.0","43","54","32",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-29","0.00","0.0","0.0","52","60","43",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-30","0.03","0.0","0.0","50","52","47",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-10-31","0.00","0.0","0.0","59","68","50",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-01","0.01","0.0","0.0","62","66","58","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-02","0.00","0.0","0.0","56","66","46",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-03","0.00","0.0","0.0","51","66","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-04","0.00","0.0","0.0","49","61","36",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-05","0.00","0.0","0.0","43","56","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-06","0.00","0.0","0.0","48","62","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-07","0.00","0.0","0.0","56","68","44","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-08","0.00","0.0","0.0","45","59","31",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-09","0.00","0.0","0.0","41","52","27","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-10","0.00","0.0","0.0","49","59","39",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-11","0.00","0.0","0.0","43","51","34",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-12","0.00","0.0","0.0","42","56","28","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-13","0.02","0.0","0.0","52","63","40",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-14","0.06","0.0","0.0","57","62","51","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-15","0.00","0.0","0.0","61","68","54","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-16","0.00","0.0","0.0","50","60","40","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-17","0.00","0.0","0.0","52","66","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-18","0.12","0.0","0.0","56","63","48",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-19","0.07","0.0","0.0","46","56","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-20","0.00","0.0","0.0","36","43","28",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-21","0.00","0.0","0.0","44","53","35","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-22","0.00","0.0","0.0","48","57","39","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-23","0.02","0.0","0.0","52","59","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-24","0.31","0.0","0.0","57","64","49",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-25","0.13","0.0","0.0","46","49","42",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-26","0.03","0.0","0.0","43","50","36","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-27","0.00","0.0","0.0","44","52","36",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-28","0.12","0.0","0.0","39","42","35","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-29","0.09","0.0","0.0","42","45","39",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-11-30","0.24","0.0","0.0","45","48","41","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-01","0.00","0.0",,"36","42","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-02","0.00","0.0",,"39","52","26",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-03","0.00","0.0",,"48","56","41",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-04","0.00","0.0",,"58","62","54",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-05","0.03","0.0",,"56","68","44",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-06","0.00","0.0",,"44","51","37",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-07","0.00","0.0",,"41","46","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-08","0.00","0.0",,"39","47","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-09","0.00","0.0",,"31","40","22",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-10","0.00","0.0",,"39","48","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-11","0.00","0.0",,"36","48","23",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-12","0.42","0.0",,"43","47","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-13","0.04","0.0",,"39","46","31",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-14","0.05","0.1",,"35","38","31",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-15","0.00","0.0",,"35","40","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-16","0.14","0.0",,"42","45","39",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-17","0.06","0.0",,"40","46","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-18","0.00","0.0",,"39","48","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-19","0.16","0.6",,"36","41","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-20","0.00","0.0",,"33","40","25",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-21","0.00","0.0",,"31","40","22",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-22","0.08","0.0",,"41","49","33",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-23","0.01","0.5",,"27","32","21",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-24","0.00","0.0",,"18","21","15",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-25","0.00","0.2",,"17","22","12",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-26","0.00","0.0",,"14","18","9",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-27","0.00","0.1",,"23","27","18",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-28","0.00","0.1",,"21","25","17",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-29","0.00","0.0",,"14","19","8",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-30","0.00","0.0",,"13","20","5",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2001-12-31","0.00","0.0",,"14","21","7","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-01","0.00","0.0","0.0","18","25","10","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-02","0.00","0.0","0.0","21","31","11",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-03","0.00","0.0","0.0","20","28","12",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-04","0.00","0.0","0.0","28","38","18","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-05","0.02","0.1","0.0","32","35","28","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-06","0.00","0.0","0.0","29","35","22","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-07","0.00","0.0","0.0","22","28","15","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-08","0.00","0.0","0.0","31","41","21","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-09","0.00","0.0","0.0","47","55","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-10","0.00","0.0","0.0","39","44","34",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-11","0.00","0.0","0.0","38","43","33","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-12","0.00","0.0","0.0","35","41","29","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-13","0.00","0.0","0.0","33","42","24","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-14","0.03","0.0","0.0","35","40","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-15","0.00","0.0","0.0","32","34","30","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-16","0.17","3.0","3.0","29","33","24",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-17","0.00","0.0","3.0","19","25","12","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-18","0.00","0.0","2.0","16","20","12","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-19","0.00","0.0","2.0","20","29","11","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-20","0.00","0.0","2.0","29","36","22","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-21","0.02","0.4","1.0","31","36","25",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-22","0.00","0.0","1.0","44","55","32","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-23","0.00","0.0","0.0","42","48","35",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-24","0.00","0.0","0.0","36","40","32","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-25","0.00","0.0","0.0","39","50","27","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-26","0.00","0.0","0.0","44","53","34","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-27","0.00","0.0","0.0","48","59","38","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-28","0.00","0.0","0.0","41","47","34",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-29","0.00","0.0","0.0","34","36","31","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-30","0.34","4.8","4.0","32","34","29",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-01-31","0.62","7.2","11.0","32","34","30",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-01","0.01","0.0","0.0","27","34","19","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-02","0.00","0.0","6.0","21","33","8","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-03","0.00","0.0","5.0","27","35","19",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-04","0.00","0.0","5.0","18","24","11",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-05","0.00","0.0","5.0","20","30","10",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-06","0.00","0.0","5.0","29","37","21","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-07","0.00","0.0","5.0","32","40","24","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-08","0.00","0.0","4.0","36","43","29","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-09","0.00","0.0","2.0","34","50","30","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-10","0.09","0.0","0.0","37","46","27",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-11","0.00","0.0","0.0","29","38","19",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-12","0.00","0.0","0.0","35","43","26",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-13","0.00","0.0","0.0","25","33","17",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-14","0.00","0.0","0.0","38","46","29","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-15","0.00","0.0","0.0","39","42","35","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-16","0.00","0.0","0.0","37","42","32","    0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-17","0.00","0.0","0.0","33","39","26",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-18","0.00","0.0","0.0","38","50","25",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-19","0.44","0.0","0.0","43","46","38",
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2002-02-20","0.29","0.0","0.0","44","54","34","    0"
